id_arbre,arrondissement,rue,emplacement,espece_latin,dhp_cm,x,y,date_releve,genre,annee_releve,classe_dhp,anomalie
OUT_0013830,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295536.6,5042845.44,2025-03-18,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013832,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295526.05,5042828.14,2021-11-16,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013833,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295520.65,5042818.4,2021-11-16,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013834,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295515.24,5042810.02,2025-03-18,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013835,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295510.37,5042801.91,2021-11-16,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013836,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,ACER SACCHARUM,7,295504.97,5042792.45,2021-11-16,ACER,2021,Moins de 10 cm,FALSE
OUT_0013837,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295500.37,5042784.88,2021-11-16,GLEDITSIA,2021,Moins de 10 cm,FALSE
OUT_0013838,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295494.69,5042775.68,2025-03-19,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013839,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295489.28,5042766.76,2025-03-19,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013840,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295484.15,5042757.84,2025-03-19,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013841,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,ACER SACCHARUM,7,295478.47,5042748.92,2025-03-19,ACER,2025,Moins de 10 cm,FALSE
OUT_0013842,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,ACER SACCHARUM,7,295472.52,5042739.18,2025-03-19,ACER,2025,Moins de 10 cm,FALSE
OUT_0013845,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295668.74,5042846.76,2025-03-19,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0013846,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295661.02,5042851.56,2025-03-19,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0013847,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295652.87,5042856.78,2025-03-19,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0013848,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295645.57,5042861.37,2025-03-19,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0013849,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295637.43,5042866.38,2025-03-19,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0013850,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295629.7,5042871.18,2025-03-19,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0013851,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295622.19,5042875.78,2025-03-19,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0013852,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295614.88,5042880.37,2021-11-16,AMELANCHIER,2021,Moins de 10 cm,FALSE
OUT_0013853,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295607.16,5042885.38,2025-03-19,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0013854,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295598.81,5042890.39,2021-11-16,AMELANCHIER,2021,Moins de 10 cm,FALSE
OUT_0013855,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295671.28,5042836.64,2025-03-19,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0013856,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295658.16,5042814.77,2025-03-19,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0013857,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295664.4,5042825.08,2021-11-16,QUERCUS,2021,Moins de 10 cm,FALSE
OUT_0013858,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295668.22,5042830.98,2021-11-16,QUERCUS,2021,Moins de 10 cm,FALSE
OUT_0013859,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295661.23,5042819.83,2021-11-16,QUERCUS,2021,Moins de 10 cm,FALSE
OUT_0013860,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,PICEA OMORIKA,7,295645.76,5042794.2,2025-03-19,PICEA,2025,Moins de 10 cm,FALSE
OUT_0013861,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,PICEA OMORIKA,7,295648.42,5042797.36,2025-03-19,PICEA,2025,Moins de 10 cm,FALSE
OUT_0013862,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,PICEA OMORIKA,7,295650.25,5042801.36,2021-11-16,PICEA,2021,Moins de 10 cm,FALSE
OUT_0013863,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,AMELANCHIER CANADENSIS,7,295641.77,5042796.2,2025-03-19,AMELANCHIER,2025,Moins de 10 cm,FALSE
OUT_0013864,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295641.93,5042790.71,2025-03-19,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013865,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295555.14,5042775.32,2021-11-17,QUERCUS,2021,Moins de 10 cm,FALSE
OUT_0013866,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295605.06,5042788.77,2025-03-19,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013867,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295595.2,5042787.57,2025-03-19,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0013868,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295623.59,5042790.56,2025-03-19,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0013869,Outremont,"GARE-DE-TRIAGE, DE LA",0,QUERCUS ROBUR FASTIGIATA,7,295632.26,5042790.56,2021-11-16,QUERCUS,2021,Moins de 10 cm,FALSE
OUT_0013870,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295614.33,5042789.97,2025-03-19,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0013871,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295573.97,5042782.49,2025-03-19,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0013872,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295583.54,5042784.59,2025-03-19,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0013873,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,GLEDITSIA T. I. SHADEMASTER,7,295564.11,5042778.91,2025-03-19,GLEDITSIA,2025,Moins de 10 cm,FALSE
OUT_0013874,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,PICEA OMORIKA,7,295524.05,5042761.57,2025-03-19,PICEA,2025,Moins de 10 cm,FALSE
OUT_0013875,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295539.6,5042769.64,2021-11-17,QUERCUS,2021,Moins de 10 cm,FALSE
OUT_0013876,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,QUERCUS ROBUR FASTIGIATA,7,295547.67,5042772.03,2025-03-19,QUERCUS,2025,Moins de 10 cm,FALSE
OUT_0013877,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,PICEA OMORIKA,7,295531.52,5042765.45,2021-11-17,PICEA,2021,Moins de 10 cm,FALSE
OUT_0013878,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,PICEA OMORIKA,7,295478.91,5042732.57,2025-03-19,PICEA,2025,Moins de 10 cm,FALSE
OUT_0013879,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,PICEA OMORIKA,7,295502.23,5042747.22,2025-03-19,PICEA,2025,Moins de 10 cm,FALSE
OUT_0013880,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,PICEA OMORIKA,7,295513.59,5042755.29,2025-03-19,PICEA,2025,Moins de 10 cm,FALSE
OUT_0013881,Outremont,"GARE-DE-TRIAGE, DE LA",Edifice municipal,PICEA OMORIKA,7,295491.17,5042740.34,2025-03-19,PICEA,2025,Moins de 10 cm,FALSE
OUT_0013882,Outremont,"GARE-DE-TRIAGE, DE LA",Saillie,ULMUS AMERICANA,7,295597.89,5042837.79,2025-03-19,ULMUS,2025,Moins de 10 cm,FALSE
OUT_0013884,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,CELTIS OCCIDENTALIS,13,295677.33,5043030.62,2025-03-19,CELTIS,2025,10 à moins de 30 cm,FALSE
OUT_0013886,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,15,295667.58,5043014.47,2025-03-19,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013887,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,CELTIS OCCIDENTALIS,13,295662.59,5043005.43,2023-02-22,CELTIS,2023,10 à moins de 30 cm,FALSE
OUT_0013888,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,CELTIS OCCIDENTALIS,13,295657.36,5042996.63,2025-03-19,CELTIS,2025,10 à moins de 30 cm,FALSE
OUT_0013892,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,CELTIS OCCIDENTALIS,7,295635.72,5042961.45,2023-02-22,CELTIS,2023,Moins de 10 cm,FALSE
OUT_0013893,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,7,295630.49,5042952.65,2023-03-01,ACER,2023,Moins de 10 cm,FALSE
OUT_0013894,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,7,295625.02,5042943.38,2023-02-22,ACER,2023,Moins de 10 cm,FALSE
OUT_0013895,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,CELTIS OCCIDENTALIS,8,295620.03,5042935.05,2025-03-19,CELTIS,2025,Moins de 10 cm,FALSE
OUT_0013896,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,CELTIS OCCIDENTALIS,7,295614.56,5042926.02,2025-03-19,CELTIS,2025,Moins de 10 cm,FALSE
OUT_0013897,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,9,295608.86,5042916.51,2025-03-19,ACER,2025,Moins de 10 cm,FALSE
OUT_0013900,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER FREEMANII AUTUMN BLAZE,13,295656.41,5043042.28,2023-02-22,ACER,2023,10 à moins de 30 cm,FALSE
OUT_0013901,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,13,295650.94,5043033.49,2025-03-19,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013902,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,13,295645.71,5043025.17,2023-02-22,ACER,2023,10 à moins de 30 cm,FALSE
OUT_0013903,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,CELTIS OCCIDENTALIS,11,295639.77,5043016.13,2025-03-19,CELTIS,2025,10 à moins de 30 cm,FALSE
OUT_0013905,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,11,295629.3,5042998.77,2025-03-19,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013906,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,13,295623.84,5042989.5,2023-02-22,ACER,2023,10 à moins de 30 cm,FALSE
OUT_0013907,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER FREEMANII AUTUMN BLAZE,12,295618.6,5042980.7,2025-03-19,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013908,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,11,295612.9,5042972.14,2025-03-19,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013909,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,13,295607.43,5042963.35,2023-02-22,ACER,2023,10 à moins de 30 cm,FALSE
OUT_0013910,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,10,295602.44,5042954.31,2025-03-19,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013911,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,CELTIS OCCIDENTALIS,10,295596.97,5042945.52,2025-03-19,CELTIS,2025,10 à moins de 30 cm,FALSE
OUT_0013912,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,10,295591.74,5042936.96,2025-03-19,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013913,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER RUBRUM,12,295586.03,5042928.4,2025-03-19,ACER,2025,10 à moins de 30 cm,FALSE
OUT_0013914,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER FREEMANII AUTUMN BLAZE,6,295580.8,5042919.36,2025-03-19,ACER,2025,Moins de 10 cm,FALSE
OUT_0013916,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER FREEMANII AUTUMN BLAZE,7,295668.77,5043062.49,2025-03-19,ACER,2025,Moins de 10 cm,FALSE
OUT_0013917,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,CELTIS OCCIDENTALIS,8,295663.3,5043054.17,2025-03-19,CELTIS,2025,Moins de 10 cm,FALSE
OUT_0013918,Outremont,"GARE-DE-TRIAGE, DE LA",Autre,ACER FREEMANII AUTUMN BLAZE,6,295671.63,5043077.71,2025-03-19,ACER,2025,Moins de 10 cm,FALSE
OUT_0013921,Outremont,CHAMPAGNEUR,Saillie,OSTRYA VIRGINIANA,6,296312.21,5042216.82,1899-12-30,OSTRYA,1899,Moins de 10 cm,FALSE
OUT_0013922,Outremont,CHAMPAGNEUR,Saillie,ULMUS 'ACCOLADE',7,296304.7,5042221.1,1899-12-30,ULMUS,1899,Moins de 10 cm,FALSE
OUT_0013923,Outremont,BLOOMFIELD,Saillie,BETULA NIGRA,6,296177.78,5042393.35,2025-04-23,BETULA,2025,Moins de 10 cm,FALSE
OUT_0013924,Outremont,BLOOMFIELD,Saillie,ACER FREEMANII AUTUMN BLAZE,6,296186.54,5042398.73,2025-04-23,ACER,2025,Moins de 10 cm,FALSE
OUT_0013973,Outremont,PARC J.F. KENNEDY,Parc,PINUS NIGRA AUSTRIACA,5,295725.51,5042356.81,2023-07-27,PINUS,2023,Moins de 10 cm,FALSE
OUT_0013976,Outremont,PARC J.F. KENNEDY,Parc,QUERCUS RUBRA,5,295805.11,5042417.76,2023-07-27,QUERCUS,2023,Moins de 10 cm,FALSE
OUT_0013980,Outremont,PARC J.F. KENNEDY,Parc,PINUS NIGRA AUSTRIACA,5,295767.24,5042427.89,2023-07-27,PINUS,2023,Moins de 10 cm,FALSE
OUT_0013981,Outremont,PARC J.F. KENNEDY,Parc,PINUS NIGRA AUSTRIACA,5,295764.68,5042424.35,2023-07-27,PINUS,2023,Moins de 10 cm,FALSE
OUT_0013984,Outremont,PARC J.F. KENNEDY,Parc,FAGUS GRANDIFOLIA,5,295692.22,5042389.36,2023-07-27,FAGUS,2023,Moins de 10 cm,FALSE
OUT_0013985,Outremont,PARC PRATT,Parc,PLATANUS OCCIDENTALIS,5,295595.42,5041491.69,2023-08-01,PLATANUS,2023,Moins de 10 cm,FALSE
OUT_0013987,Outremont,PARC PRATT,Parc,QUERCUS RUBRA,5,295613.21,5041550.51,2023-08-01,QUERCUS,2023,Moins de 10 cm,FALSE
OUT_0013988,Outremont,PARC PRATT,Parc,FAGUS GRANDIFOLIA,5,295609.03,5041552.35,2023-10-27,FAGUS,2023,Moins de 10 cm,FALSE
OUT_0013994,Outremont,PARC PRATT,Parc,QUERCUS RUBRA,5,295547.86,5041589.53,2023-10-27,QUERCUS,2023,Moins de 10 cm,FALSE
OUT_0013995,Outremont,PARC PRATT,Parc,PLATANUS OCCIDENTALIS,5,295541.58,5041590.65,2023-10-27,PLATANUS,2023,Moins de 10 cm,FALSE
OUT_0013996,Outremont,PARC PRATT,Parc,ULMUS AMERICANA 'VALLEY FORGE',5,295534.74,5041586.73,2023-10-27,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0013997,Outremont,PARC PRATT,Parc,POPULUS DELTOIDES,5,295514.79,5041587.62,2023-10-27,POPULUS,2023,Moins de 10 cm,FALSE
OUT_0013998,Outremont,PARC PRATT,Parc,TILIA AMERICANA,5,295507.28,5041601.19,2023-10-27,TILIA,2023,Moins de 10 cm,FALSE
OUT_0013999,Outremont,PARC PRATT,Parc,QUERCUS RUBRA,5,295491.36,5041606.23,2023-10-27,QUERCUS,2023,Moins de 10 cm,FALSE
OUT_0014000,Outremont,PARC PRATT,Parc,CATALPA SPECIOSA,5,295507.73,5041582.47,2023-10-27,CATALPA,2023,Moins de 10 cm,FALSE
OUT_0014001,Outremont,PARC PRATT,Parc,PLATANUS OCCIDENTALIS,5,295481.6,5041600.52,2023-10-27,PLATANUS,2023,Moins de 10 cm,FALSE
OUT_0014002,Outremont,PARC PRATT,Parc,POPULUS DELTOIDES,5,295467.81,5041591.32,2023-10-27,POPULUS,2023,Moins de 10 cm,FALSE
OUT_0014003,Outremont,PARC PRATT,Parc,FAGUS GRANDIFOLIA,5,295482.28,5041573.39,2023-10-27,FAGUS,2023,Moins de 10 cm,FALSE
OUT_0014004,Outremont,PARC PRATT,Parc,ULMUS AMERICANA 'VALLEY FORGE',5,295484.63,5041631.35,2023-10-27,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0014006,Outremont,PARC PRATT,Parc,TILIA AMERICANA,5,295479.59,5041640.2,2023-10-27,TILIA,2023,Moins de 10 cm,FALSE
OUT_0014007,Outremont,PARC PRATT,Parc,FAGUS GRANDIFOLIA,5,295475.55,5041606.46,2023-10-27,FAGUS,2023,Moins de 10 cm,FALSE
OUT_0014009,Outremont,PARC PRATT,Parc,ULMUS AMERICANA 'VALLEY FORGE',5,295433.96,5041621.71,2023-10-27,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0014010,Outremont,PARC PRATT,Parc,CATALPA SPECIOSA,5,295422.52,5041599.17,2023-10-27,CATALPA,2023,Moins de 10 cm,FALSE
OUT_0014011,Outremont,PARC OUTREMONT,Parc,ULMUS AMERICANA 'VALLEY FORGE',5,296616.15,5041936.92,2023-10-27,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0014012,Outremont,PARC OUTREMONT,Parc,CATALPA SPECIOSA,5,296620.16,5041934.53,2023-10-27,CATALPA,2023,Moins de 10 cm,FALSE
OUT_0014014,Outremont,PARC OUTREMONT,Parc,TILIA AMERICANA,5,296619.02,5041959.99,2023-10-27,TILIA,2023,Moins de 10 cm,FALSE
OUT_0014015,Outremont,PARC OUTREMONT,Parc,POPULUS DELTOIDES,5,296621.76,5041948.2,2023-10-27,POPULUS,2023,Moins de 10 cm,FALSE
OUT_0014016,Outremont,PARC OUTREMONT,Parc,CELTIS OCCIDENTALIS,5,296631.5,5041940.68,2023-10-27,CELTIS,2023,Moins de 10 cm,FALSE
OUT_0014017,Outremont,PARC OUTREMONT,Parc,ULMUS 'TRIUMPH',5,296643.98,5041934.01,2023-10-27,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0014018,Outremont,PARC OUTREMONT,Parc,CATALPA SPECIOSA,5,296648.93,5041936.06,2023-10-27,CATALPA,2023,Moins de 10 cm,FALSE
OUT_0014019,Outremont,PARC OUTREMONT,Parc,ULMUS AMERICANA 'VALLEY FORGE',5,296650.81,5041940.34,2023-05-17,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0014020,Outremont,PARC OUTREMONT,Parc,PLATANUS OCCIDENTALIS,5,296665.17,5041962.9,2023-10-27,PLATANUS,2023,Moins de 10 cm,FALSE
OUT_0014021,Outremont,PARC OUTREMONT,Parc,QUERCUS RUBRA,5,296669.62,5041969.22,2023-10-27,QUERCUS,2023,Moins de 10 cm,FALSE
OUT_0014023,Outremont,PARC OUTREMONT,Parc,GINKGO BILOBA 'AUTUMN GOLD',5,296677.65,5041970.25,2023-10-27,GINKGO,2023,Moins de 10 cm,FALSE
OUT_0014024,Outremont,PARC OUTREMONT,Parc,ULMUS AMERICANA 'VALLEY FORGE',5,296674.4,5041966.66,2023-10-27,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0014026,Outremont,PARC OUTREMONT,Parc,CATALPA SPECIOSA,5,296668.42,5041952.98,2023-05-17,CATALPA,2023,Moins de 10 cm,FALSE
OUT_0014027,Outremont,PARC OUTREMONT,Parc,TILIA AMERICANA,5,296664.32,5041947.69,2023-10-27,TILIA,2023,Moins de 10 cm,FALSE
OUT_0014028,Outremont,PARC OUTREMONT,Parc,CATALPA SPECIOSA,5,296658.68,5041939.31,2023-10-27,CATALPA,2023,Moins de 10 cm,FALSE
OUT_0014029,Outremont,PARC OUTREMONT,Parc,CELTIS OCCIDENTALIS,5,296613.9,5041962.38,2023-10-27,CELTIS,2023,Moins de 10 cm,FALSE
OUT_0014030,Outremont,PARC OUTREMONT,Parc,ULMUS AMERICANA 'VALLEY FORGE',5,296611.85,5041957.94,2023-10-27,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0014032,Outremont,PARC OUTREMONT,Parc,POPULUS DELTOIDES,5,296598.86,5041959.65,2023-05-17,POPULUS,2023,Moins de 10 cm,FALSE
OUT_0014033,Outremont,PARC OUTREMONT,Parc,POPULUS DELTOIDES,5,296592.53,5041963.75,2023-10-27,POPULUS,2023,Moins de 10 cm,FALSE
OUT_0014034,Outremont,PARC OUTREMONT,Parc,POPULUS DELTOIDES,5,296573.73,5041977.6,2023-10-27,POPULUS,2023,Moins de 10 cm,FALSE
OUT_0014035,Outremont,PARC OUTREMONT,Parc,POPULUS DELTOIDES,5,296565.87,5041980.84,2023-10-27,POPULUS,2023,Moins de 10 cm,FALSE
OUT_0014036,Outremont,PARC OUTREMONT,Parc,CELTIS OCCIDENTALIS,5,296556.81,5041968.71,2023-10-27,CELTIS,2023,Moins de 10 cm,FALSE
OUT_0014038,Outremont,PARC OUTREMONT,Parc,QUERCUS RUBRA,5,296547.24,5041981.19,2023-10-27,QUERCUS,2023,Moins de 10 cm,FALSE
OUT_0014039,Outremont,PARC OUTREMONT,Parc,TILIA AMERICANA,5,296540.74,5041983.92,2023-10-27,TILIA,2023,Moins de 10 cm,FALSE
OUT_0014040,Outremont,PARC OUTREMONT,Parc,TILIA AMERICANA,5,296552.02,5041998.62,2023-10-27,TILIA,2023,Moins de 10 cm,FALSE
OUT_0014043,Outremont,PARC OUTREMONT,Parc,PLATANUS OCCIDENTALIS,5,296593.39,5042014.86,2023-10-27,PLATANUS,2023,Moins de 10 cm,FALSE
OUT_0014044,Outremont,PARC OUTREMONT,Parc,PINUS NIGRA AUSTRIACA,5,296610.14,5041996.91,2023-10-27,PINUS,2023,Moins de 10 cm,FALSE
OUT_0014045,Outremont,PARC OUTREMONT,Parc,PINUS NIGRA AUSTRIACA,5,NA,NA,2023-10-27,PINUS,2023,Moins de 10 cm,TRUE
OUT_0014049,Outremont,PARC OUTREMONT,Parc,ULMUS AMERICANA 'VALLEY FORGE',5,296550.04,5042019.91,2023-10-27,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0014050,Outremont,PARC OUTREMONT,Parc,FAGUS GRANDIFOLIA,5,296554.23,5042026.97,2023-10-27,FAGUS,2023,Moins de 10 cm,FALSE
OUT_0014052,Outremont,PARC OUTREMONT,Parc,CATALPA SPECIOSA,5,296550.48,5042028.96,2023-10-27,CATALPA,2023,Moins de 10 cm,FALSE
OUT_0014053,Outremont,PARC OUTREMONT,Parc,TILIA AMERICANA,5,296557.83,5042019.8,2023-10-27,TILIA,2023,Moins de 10 cm,FALSE
OUT_0014055,Outremont,PARC OUTREMONT,Parc,PINUS NIGRA AUSTRIACA,5,296561.76,5042021,2023-10-30,PINUS,2023,Moins de 10 cm,FALSE
OUT_0014058,Outremont,PARC OUTREMONT,Parc,PINUS NIGRA AUSTRIACA,5,296562.56,5042016.2,2023-10-30,PINUS,2023,Moins de 10 cm,FALSE
OUT_0014059,Outremont,PARC OUTREMONT,Parc,FAGUS GRANDIFOLIA,5,296566.64,5042045.27,2023-10-30,FAGUS,2023,Moins de 10 cm,FALSE
OUT_0014060,Outremont,PARC OUTREMONT,Parc,FAGUS GRANDIFOLIA,5,296574.97,5042058.64,2023-05-18,FAGUS,2023,Moins de 10 cm,FALSE
OUT_0014062,Outremont,PARC OUTREMONT,Parc,CELTIS 'PRAIRIE SENTINEL',5,296566.88,5042067.45,2025-07-21,CELTIS,2025,Moins de 10 cm,FALSE
OUT_0014064,Outremont,PARC OUTREMONT,Parc,PINUS NIGRA AUSTRIACA,5,296609.73,5042066.97,2023-05-18,PINUS,2023,Moins de 10 cm,FALSE
OUT_0014070,Outremont,PARC OUTREMONT,Parc,FAGUS GRANDIFOLIA,5,296608.45,5042096.39,2023-10-30,FAGUS,2023,Moins de 10 cm,FALSE
OUT_0014071,Outremont,PARC OUTREMONT,Parc,ULMUS AMERICANA 'VALLEY FORGE',5,296615.11,5042093.92,2023-10-30,ULMUS,2023,Moins de 10 cm,FALSE
OUT_0014072,Outremont,PARC OUTREMONT,Parc,QUERCUS RUBRA,5,296631.15,5042095.65,2023-10-30,QUERCUS,2023,Moins de 10 cm,FALSE
OUT_0014073,Outremont,PARC OUTREMONT,Parc,FAGUS GRANDIFOLIA,5,296634.11,5042093.92,2023-10-30,FAGUS,2023,Moins de 10 cm,FALSE
OUT_0014074,Outremont,PARC OUTREMONT,Parc,TILIA AMERICANA,5,296635.1,5042086.89,2023-10-30,TILIA,2023,Moins de 10 cm,FALSE
OUT_0014075,Outremont,PARC OUTREMONT,Parc,POPULUS DELTOIDES,5,296638.18,5042078.87,2023-10-30,POPULUS,2023,Moins de 10 cm,FALSE
